Date,XLK,XLF,XLE,XLY,XLV,XLP,XLI,XLB,XLRE,XLU,XLC
2016-12-06,21.42046546936035,19.472360610961914,25.598817825317383,37.47676467895508,58.64604949951172,39.55830383300781,53.511051177978516,20.927104949951172,21.911062240600586,17.417848587036133,46.472137451171875
2016-12-07,21.82821273803711,19.775556564331055,25.80264663696289,38.20343017578125,58.140750885009766,40.12697219848633,54.5067253112793,21.225887298583984,22.368146896362305,17.645023345947266,46.472137451171875
2016-12-08,21.882572174072266,19.960851669311523,25.941951751708984,38.20343017578125,58.25209045410156,39.963382720947266,54.20037078857422,21.366971969604492,22.484237670898438,17.674823760986328,46.472137451171875
2016-12-09,22.04114532470703,20.002958297729492,26.023479461669922,38.289710998535156,58.9629020690918,40.539852142333984,54.44715118408203,21.371122360229492,22.469724655151367,17.861019134521484,46.472137451171875
2016-12-12,21.97319221496582,19.809249877929688,26.145784378051758,37.971805572509766,59.24552917480469,40.70344924926758,54.25141143798828,21.275680541992188,22.701892852783203,18.047229766845703,46.472137451171875
2016-12-13,22.249549865722656,19.859783172607422,26.441354751586914,38.312416076660156,59.725093841552734,40.89041519165039,54.17483139038086,21.24248504638672,22.759939193725586,18.233440399169922,46.472137451171875
2016-12-14,22.172536849975586,19.767135620117188,25.911367416381836,38.05354309082031,59.41681671142578,40.44637680053711,53.630191802978516,20.98935317993164,22.36089324951172,17.8572998046875,46.472137451171875
2016-12-15,22.272207260131836,19.935579299926758,25.9691219329834,37.96270751953125,59.80218505859375,40.61775588989258,53.68974685668945,21.126285552978516,22.17951202392578,17.983919143676758,46.472137451171875
2016-12-16,22.111116409301758,19.763837814331055,26.13032341003418,37.776329040527344,59.84947204589844,40.850059509277344,53.58187484741211,21.06112289428711,22.490562438964844,18.203140258789062,46.472137451171875
2016-12-19,22.270389556884766,19.772296905517578,26.010784149169922,37.87683868408203,59.60005187988281,40.92854690551758,53.88154220581055,21.019357681274414,22.69005584716797,18.270822525024414,46.472137451171875
2016-12-20,22.352294921875,20.01765251159668,25.952726364135742,38.17835235595703,59.557029724121094,40.850059509277344,54.189796447753906,21.036069869995117,22.704832077026367,18.293386459350586,46.472137451171875
2016-12-21,22.306791305541992,19.966880798339844,25.99371337890625,38.16007995605469,59.221553802490234,40.84221267700195,53.98429489135742,21.044410705566406,22.416675567626953,18.218181610107422,46.472137451171875
2016-12-22,22.261287689208984,19.916128158569336,26.09958839416504,37.748924255371094,59.298988342285156,40.77942657470703,53.88154220581055,20.956697463989258,22.387126922607422,18.282106399536133,46.472137451171875
2016-12-23,22.284038543701172,19.949966430664062,26.07567596435547,37.66669464111328,59.746253967285156,40.85791015625,53.93291091918945,20.998470306396484,22.40928840637207,18.27834129333496,46.472137451171875
2016-12-27,22.37504768371582,19.9753475189209,26.13373374938965,37.81288146972656,59.86669921875,40.850059509277344,54.04422378540039,21.11125373840332,22.46839714050293,18.293386459350586,46.472137451171875
2016-12-28,22.17482566833496,19.772296905517578,25.850271224975586,37.55248260498047,59.41080856323242,40.59891891479492,53.47911834716797,20.89822006225586,22.2984676361084,18.120418548583984,46.472137451171875
2016-12-29,22.17937469482422,19.628469467163086,25.799039840698242,37.50221633911133,59.51401901245117,40.78728485107422,53.462005615234375,20.89822006225586,22.50534439086914,18.364818572998047,46.472137451171875
2016-12-30,22.006452560424805,19.670766830444336,25.723907470703125,37.18701171875,59.298988342285156,40.58322525024414,53.27363586425781,20.76036834716797,22.7196102142334,18.2633056640625,46.472137451171875
2017-01-03,22.202131271362305,19.8907413482666,26.014204025268555,37.40628433227539,60.07313537597656,40.73234176635742,53.59042739868164,20.881513595581055,22.793498992919922,18.218181610107422,46.472137451171875
2017-01-04,22.27948570251465,20.051496505737305,25.959562301635742,37.90425109863281,60.54621505737305,40.73234176635742,53.9072265625,21.186437606811523,23.081645965576172,18.285865783691406,46.472137451171875
2017-01-05,22.31589126586914,19.84844207763672,25.89467430114746,37.87683868408203,60.855865478515625,40.86576461791992,53.75310516357422,21.123781204223633,23.19986343383789,18.30466651916504,46.472137451171875
2017-01-06,22.479711532592773,19.916128158569336,25.918567657470703,38.064144134521484,61.02788162231445,40.904998779296875,54.06134796142578,21.144670486450195,23.19986343383789,18.361068725585938,46.472137451171875
2017-01-09,22.47516441345215,19.78075408935547,25.54290199279785,38.032169342041016,61.285926818847656,40.57537078857422,53.641807556152344,21.140491485595703,23.052093505859375,18.120418548583984,46.472137451171875
2017-01-10,22.479711532592773,19.82305908203125,25.310659408569336,38.16922378540039,61.50099182128906,40.37131881713867,53.864418029785156,21.153026580810547,22.763938903808594,18.064008712768555,46.472137451171875
2017-01-11,22.584379196166992,19.949966430664062,25.583877563476562,38.251441955566406,60.88166046142578,40.44980239868164,54.146968841552734,21.32428741455078,22.638334274291992,18.252017974853516,46.472137451171875
2017-01-12,22.52976417541504,19.78075408935547,25.47800064086914,38.21488571166992,60.941890716552734,40.410560607910156,53.924354553222656,21.282520294189453,22.72699546813965,18.26706886291504,46.472137451171875
2017-01-13,22.5980281829834,19.8907413482666,25.402875900268555,38.35651779174805,61.00210189819336,40.434104919433594,54.129852294921875,21.24909210205078,22.675277709960938,18.240737915039062,46.472137451171875
2017-01-17,22.511568069458008,19.416954040527344,25.559972763061523,38.420475006103516,60.69242858886719,41.00703048706055,53.71030044555664,21.153026580810547,22.8599910736084,18.440031051635742,46.472137451171875
2017-01-18,22.570720672607422,19.577709197998047,25.501903533935547,38.35194396972656,60.615020751953125,41.14829635620117,53.91579055786133,21.28668785095215,22.91170883178711,18.417470932006836,46.472137451171875
